time,species,N
2,Perennial first-year,0
3,Perennial first-year,0
4,Perennial first-year,0
5,Perennial first-year,0
6,Perennial first-year,0
7,Perennial first-year,0
8,Perennial first-year,0
9,Perennial first-year,0
10,Perennial first-year,0
11,Perennial first-year,0
12,Perennial first-year,0
13,Perennial first-year,0
14,Perennial first-year,0
15,Perennial first-year,0
16,Perennial first-year,0
17,Perennial first-year,0
18,Perennial first-year,0
19,Perennial first-year,0
20,Perennial first-year,0
21,Perennial first-year,0
22,Perennial first-year,0
23,Perennial first-year,0
24,Perennial first-year,0
25,Perennial first-year,0
26,Perennial first-year,0
27,Perennial first-year,0
28,Perennial first-year,0
29,Perennial first-year,0
30,Perennial first-year,0
31,Perennial first-year,0
32,Perennial first-year,0
33,Perennial first-year,0
34,Perennial first-year,0
35,Perennial first-year,0
36,Perennial first-year,0
37,Perennial first-year,0
38,Perennial first-year,0
39,Perennial first-year,0
40,Perennial first-year,0
41,Perennial first-year,0
42,Perennial first-year,0
43,Perennial first-year,0
44,Perennial first-year,0
45,Perennial first-year,0
46,Perennial first-year,0
47,Perennial first-year,0
48,Perennial first-year,0
49,Perennial first-year,0
50,Perennial first-year,0
51,Perennial first-year,0
52,Perennial first-year,0
53,Perennial first-year,0
54,Perennial first-year,0
55,Perennial first-year,0
56,Perennial first-year,0
57,Perennial first-year,0
58,Perennial first-year,0
59,Perennial first-year,0
60,Perennial first-year,0
61,Perennial first-year,0
62,Perennial first-year,0
63,Perennial first-year,0
64,Perennial first-year,0
65,Perennial first-year,0
66,Perennial first-year,0
67,Perennial first-year,0
68,Perennial first-year,0
69,Perennial first-year,0
70,Perennial first-year,0
71,Perennial first-year,0
72,Perennial first-year,0
73,Perennial first-year,0
74,Perennial first-year,0
75,Perennial first-year,0
76,Perennial first-year,0
77,Perennial first-year,0
78,Perennial first-year,0
79,Perennial first-year,0
80,Perennial first-year,0
81,Perennial first-year,0
82,Perennial first-year,0
83,Perennial first-year,0
84,Perennial first-year,0
85,Perennial first-year,0
86,Perennial first-year,0
87,Perennial first-year,0
88,Perennial first-year,0
89,Perennial first-year,0
90,Perennial first-year,0
91,Perennial first-year,0
92,Perennial first-year,0
93,Perennial first-year,0
94,Perennial first-year,0
95,Perennial first-year,0
96,Perennial first-year,0
97,Perennial first-year,0
98,Perennial first-year,0
99,Perennial first-year,0
100,Perennial first-year,0
1,Perennial adult,0
2,Perennial adult,0
3,Perennial adult,0
4,Perennial adult,0
5,Perennial adult,0
6,Perennial adult,0
7,Perennial adult,0
8,Perennial adult,0
9,Perennial adult,0
10,Perennial adult,0
11,Perennial adult,0
12,Perennial adult,0
13,Perennial adult,0
14,Perennial adult,0
15,Perennial adult,0
16,Perennial adult,0
17,Perennial adult,0
18,Perennial adult,0
19,Perennial adult,0
20,Perennial adult,0
21,Perennial adult,0
22,Perennial adult,0
23,Perennial adult,0
24,Perennial adult,0
25,Perennial adult,0
26,Perennial adult,0
27,Perennial adult,0
28,Perennial adult,0
29,Perennial adult,0
30,Perennial adult,0
31,Perennial adult,0
32,Perennial adult,0
33,Perennial adult,0
34,Perennial adult,0
35,Perennial adult,0
36,Perennial adult,0
37,Perennial adult,0
38,Perennial adult,0
39,Perennial adult,0
40,Perennial adult,0
41,Perennial adult,0
42,Perennial adult,0
43,Perennial adult,0
44,Perennial adult,0
45,Perennial adult,0
46,Perennial adult,0
47,Perennial adult,0
48,Perennial adult,0
49,Perennial adult,0
50,Perennial adult,0
51,Perennial adult,0
52,Perennial adult,0
53,Perennial adult,0
54,Perennial adult,0
55,Perennial adult,0
56,Perennial adult,0
57,Perennial adult,0
58,Perennial adult,0
59,Perennial adult,0
60,Perennial adult,0
61,Perennial adult,0
62,Perennial adult,0
63,Perennial adult,0
64,Perennial adult,0
65,Perennial adult,0
66,Perennial adult,0
67,Perennial adult,0
68,Perennial adult,0
69,Perennial adult,0
70,Perennial adult,0
71,Perennial adult,0
72,Perennial adult,0
73,Perennial adult,0
74,Perennial adult,0
75,Perennial adult,0
76,Perennial adult,0
77,Perennial adult,0
78,Perennial adult,0
79,Perennial adult,0
80,Perennial adult,0
81,Perennial adult,0
82,Perennial adult,0
83,Perennial adult,0
84,Perennial adult,0
85,Perennial adult,0
86,Perennial adult,0
87,Perennial adult,0
88,Perennial adult,0
89,Perennial adult,0
90,Perennial adult,0
91,Perennial adult,0
92,Perennial adult,0
93,Perennial adult,0
94,Perennial adult,0
95,Perennial adult,0
96,Perennial adult,0
97,Perennial adult,0
98,Perennial adult,0
99,Perennial adult,0
100,Perennial adult,0
1,Litter,0
2,Litter,83.47166871769186
3,Litter,1010.3102766131999
4,Litter,1471.9271125156051
5,Litter,1652.9636640752242
6,Litter,1723.7201714023663
7,Litter,1751.4107148842377
8,Litter,1762.2553587718326
9,Litter,1766.5038235815696
10,Litter,1768.1683910240113
11,Litter,1768.8206069710327
12,Litter,1769.076164992728
13,Litter,1769.1763011195621
14,Litter,1769.2155378943771
15,Litter,1769.2309122279971
16,Litter,1769.236936429503
17,Litter,1769.2392969227099
18,Litter,1769.240221846706
19,Litter,1769.240584264365
20,Litter,1769.2407262723168
21,Litter,1769.2407819160126
22,Litter,1769.240803719163
23,Litter,1769.2408122624033
24,Litter,1769.2408156099448
25,Litter,1769.2408169216278
26,Litter,1769.2408174355917
27,Litter,1769.2408176369804
28,Litter,1769.2408177158918
29,Litter,1769.2408177468124
30,Litter,1769.240817758927
31,Litter,1769.2408177636753
32,Litter,1769.2408177655357
33,Litter,1769.2408177662642
34,Litter,1769.2408177665498
35,Litter,1769.2408177666607
36,Litter,1769.2408177667044
37,Litter,1769.2408177667207
38,Litter,1769.2408177667273
39,Litter,1769.2408177667305
40,Litter,1769.2408177667317
41,Litter,1769.240817766732
42,Litter,1769.2408177667326
43,Litter,1769.2408177667326
44,Litter,1769.2408177667326
45,Litter,1769.2408177667326
46,Litter,1769.2408177667326
47,Litter,1769.2408177667326
48,Litter,1769.2408177667326
49,Litter,1769.2408177667326
50,Litter,1769.2408177667326
51,Litter,1769.2408177667326
52,Litter,1769.2408177667326
53,Litter,1769.2408177667326
54,Litter,1769.2408177667326
55,Litter,1769.2408177667326
56,Litter,1769.2408177667326
57,Litter,1769.2408177667326
58,Litter,1769.2408177667326
59,Litter,1769.2408177667326
60,Litter,1769.2408177667326
61,Litter,1769.2408177667326
62,Litter,1769.2408177667326
63,Litter,1769.2408177667326
64,Litter,1769.2408177667326
65,Litter,1769.2408177667326
66,Litter,1769.2408177667326
67,Litter,1769.2408177667326
68,Litter,1769.2408177667326
69,Litter,1769.2408177667326
70,Litter,1769.2408177667326
71,Litter,1769.2408177667326
72,Litter,1769.2408177667326
73,Litter,1769.2408177667326
74,Litter,1769.2408177667326
75,Litter,1769.2408177667326
76,Litter,1769.2408177667326
77,Litter,1769.2408177667326
78,Litter,1769.2408177667326
79,Litter,1769.2408177667326
80,Litter,1769.2408177667326
81,Litter,1769.2408177667326
82,Litter,1769.2408177667326
83,Litter,1769.2408177667326
84,Litter,1769.2408177667326
85,Litter,1769.2408177667326
86,Litter,1769.2408177667326
87,Litter,1769.2408177667326
88,Litter,1769.2408177667326
89,Litter,1769.2408177667326
90,Litter,1769.2408177667326
91,Litter,1769.2408177667326
92,Litter,1769.2408177667326
93,Litter,1769.2408177667326
94,Litter,1769.2408177667326
95,Litter,1769.2408177667326
96,Litter,1769.2408177667326
97,Litter,1769.2408177667326
98,Litter,1769.2408177667326
99,Litter,1769.2408177667326
100,Litter,1769.2408177667326
1,Annual biomass,0
2,Annual biomass,79.10632687103151
3,Annual biomass,804.4838638593477
4,Annual biomass,816.63479539484
5,Annual biomass,816.0483902846905
6,Annual biomass,815.7709031208828
7,Annual biomass,815.6602737861032
8,Annual biomass,815.6168808974619
9,Annual biomass,815.599881323836
10,Annual biomass,815.5932211902981
11,Annual biomass,815.5906116686937
12,Annual biomass,815.5895891905401
13,Annual biomass,815.5891885514218
14,Annual biomass,815.5890315675326
15,Annual biomass,815.5889700558254
16,Annual biomass,815.5889459533935
17,Annual biomass,815.5889365092212
18,Annual biomass,815.5889328086587
19,Annual biomass,815.5889313586495
20,Annual biomass,815.5889307904855
21,Annual biomass,815.5889305678585
22,Annual biomass,815.588930480624
23,Annual biomass,815.5889304464445
24,Annual biomass,815.5889304330512
25,Annual biomass,815.5889304278023
26,Annual biomass,815.5889304257465
27,Annual biomass,815.5889304249403
28,Annual biomass,815.5889304246244
29,Annual biomass,815.5889304245013
30,Annual biomass,815.588930424452
31,Annual biomass,815.5889304244339
32,Annual biomass,815.5889304244266
33,Annual biomass,815.588930424423
34,Annual biomass,815.5889304244223
35,Annual biomass,815.5889304244208
36,Annual biomass,815.5889304244208
37,Annual biomass,815.5889304244201
38,Annual biomass,815.5889304244201
39,Annual biomass,815.5889304244208
40,Annual biomass,815.5889304244208
41,Annual biomass,815.5889304244208
42,Annual biomass,815.5889304244208
43,Annual biomass,815.5889304244208
44,Annual biomass,815.5889304244208
45,Annual biomass,815.5889304244208
46,Annual biomass,815.5889304244208
47,Annual biomass,815.5889304244208
48,Annual biomass,815.5889304244208
49,Annual biomass,815.5889304244208
50,Annual biomass,815.5889304244208
51,Annual biomass,815.5889304244208
52,Annual biomass,815.5889304244208
53,Annual biomass,815.5889304244208
54,Annual biomass,815.5889304244208
55,Annual biomass,815.5889304244208
56,Annual biomass,815.5889304244208
57,Annual biomass,815.5889304244208
58,Annual biomass,815.5889304244208
59,Annual biomass,815.5889304244208
60,Annual biomass,815.5889304244208
61,Annual biomass,815.5889304244208
62,Annual biomass,815.5889304244208
63,Annual biomass,815.5889304244208
64,Annual biomass,815.5889304244208
65,Annual biomass,815.5889304244208
66,Annual biomass,815.5889304244208
67,Annual biomass,815.5889304244208
68,Annual biomass,815.5889304244208
69,Annual biomass,815.5889304244208
70,Annual biomass,815.5889304244208
71,Annual biomass,815.5889304244208
72,Annual biomass,815.5889304244208
73,Annual biomass,815.5889304244208
74,Annual biomass,815.5889304244208
75,Annual biomass,815.5889304244208
76,Annual biomass,815.5889304244208
77,Annual biomass,815.5889304244208
78,Annual biomass,815.5889304244208
79,Annual biomass,815.5889304244208
80,Annual biomass,815.5889304244208
81,Annual biomass,815.5889304244208
82,Annual biomass,815.5889304244208
83,Annual biomass,815.5889304244208
84,Annual biomass,815.5889304244208
85,Annual biomass,815.5889304244208
86,Annual biomass,815.5889304244208
87,Annual biomass,815.5889304244208
88,Annual biomass,815.5889304244208
89,Annual biomass,815.5889304244208
90,Annual biomass,815.5889304244208
91,Annual biomass,815.5889304244208
92,Annual biomass,815.5889304244208
93,Annual biomass,815.5889304244208
94,Annual biomass,815.5889304244208
95,Annual biomass,815.5889304244208
96,Annual biomass,815.5889304244208
97,Annual biomass,815.5889304244208
98,Annual biomass,815.5889304244208
99,Annual biomass,815.5889304244208
100,Annual biomass,815.5889304244208
1,Perennial first-year biomass,0
2,Perennial first-year biomass,0
3,Perennial first-year biomass,0
4,Perennial first-year biomass,0
5,Perennial first-year biomass,0
6,Perennial first-year biomass,0
7,Perennial first-year biomass,0
8,Perennial first-year biomass,0
9,Perennial first-year biomass,0
10,Perennial first-year biomass,0
11,Perennial first-year biomass,0
12,Perennial first-year biomass,0
13,Perennial first-year biomass,0
14,Perennial first-year biomass,0
15,Perennial first-year biomass,0
16,Perennial first-year biomass,0
17,Perennial first-year biomass,0
18,Perennial first-year biomass,0
19,Perennial first-year biomass,0
20,Perennial first-year biomass,0
21,Perennial first-year biomass,0
22,Perennial first-year biomass,0
23,Perennial first-year biomass,0
24,Perennial first-year biomass,0
25,Perennial first-year biomass,0
26,Perennial first-year biomass,0
27,Perennial first-year biomass,0
28,Perennial first-year biomass,0
29,Perennial first-year biomass,0
30,Perennial first-year biomass,0
31,Perennial first-year biomass,0
32,Perennial first-year biomass,0
33,Perennial first-year biomass,0
34,Perennial first-year biomass,0
35,Perennial first-year biomass,0
36,Perennial first-year biomass,0
37,Perennial first-year biomass,0
38,Perennial first-year biomass,0
39,Perennial first-year biomass,0
40,Perennial first-year biomass,0
41,Perennial first-year biomass,0
42,Perennial first-year biomass,0
43,Perennial first-year biomass,0
44,Perennial first-year biomass,0
45,Perennial first-year biomass,0
46,Perennial first-year biomass,0
47,Perennial first-year biomass,0
48,Perennial first-year biomass,0
49,Perennial first-year biomass,0
50,Perennial first-year biomass,0
51,Perennial first-year biomass,0
52,Perennial first-year biomass,0
53,Perennial first-year biomass,0
54,Perennial first-year biomass,0
55,Perennial first-year biomass,0
56,Perennial first-year biomass,0
57,Perennial first-year biomass,0
58,Perennial first-year biomass,0
59,Perennial first-year biomass,0
60,Perennial first-year biomass,0
61,Perennial first-year biomass,0
62,Perennial first-year biomass,0
63,Perennial first-year biomass,0
64,Perennial first-year biomass,0
65,Perennial first-year biomass,0
66,Perennial first-year biomass,0
67,Perennial first-year biomass,0
68,Perennial first-year biomass,0
69,Perennial first-year biomass,0
70,Perennial first-year biomass,0
71,Perennial first-year biomass,0
72,Perennial first-year biomass,0
73,Perennial first-year biomass,0
74,Perennial first-year biomass,0
75,Perennial first-year biomass,0
76,Perennial first-year biomass,0
77,Perennial first-year biomass,0
78,Perennial first-year biomass,0
79,Perennial first-year biomass,0
80,Perennial first-year biomass,0
81,Perennial first-year biomass,0
82,Perennial first-year biomass,0
83,Perennial first-year biomass,0
84,Perennial first-year biomass,0
85,Perennial first-year biomass,0
86,Perennial first-year biomass,0
87,Perennial first-year biomass,0
88,Perennial first-year biomass,0
89,Perennial first-year biomass,0
90,Perennial first-year biomass,0
91,Perennial first-year biomass,0
92,Perennial first-year biomass,0
93,Perennial first-year biomass,0
94,Perennial first-year biomass,0
95,Perennial first-year biomass,0
96,Perennial first-year biomass,0
97,Perennial first-year biomass,0
98,Perennial first-year biomass,0
99,Perennial first-year biomass,0
100,Perennial first-year biomass,0
1,Perennial adult biomass,0
2,Perennial adult biomass,0
3,Perennial adult biomass,0
4,Perennial adult biomass,0
5,Perennial adult biomass,0
6,Perennial adult biomass,0
7,Perennial adult biomass,0
8,Perennial adult biomass,0
9,Perennial adult biomass,0
10,Perennial adult biomass,0
11,Perennial adult biomass,0
12,Perennial adult biomass,0
13,Perennial adult biomass,0
14,Perennial adult biomass,0
15,Perennial adult biomass,0
16,Perennial adult biomass,0
17,Perennial adult biomass,0
18,Perennial adult biomass,0
19,Perennial adult biomass,0
20,Perennial adult biomass,0
21,Perennial adult biomass,0
22,Perennial adult biomass,0
23,Perennial adult biomass,0
24,Perennial adult biomass,0
25,Perennial adult biomass,0
26,Perennial adult biomass,0
27,Perennial adult biomass,0
28,Perennial adult biomass,0
29,Perennial adult biomass,0
30,Perennial adult biomass,0
31,Perennial adult biomass,0
32,Perennial adult biomass,0
33,Perennial adult biomass,0
34,Perennial adult biomass,0
35,Perennial adult biomass,0
36,Perennial adult biomass,0
37,Perennial adult biomass,0
38,Perennial adult biomass,0
39,Perennial adult biomass,0
40,Perennial adult biomass,0
41,Perennial adult biomass,0
42,Perennial adult biomass,0
43,Perennial adult biomass,0
44,Perennial adult biomass,0
45,Perennial adult biomass,0
46,Perennial adult biomass,0
47,Perennial adult biomass,0
48,Perennial adult biomass,0
49,Perennial adult biomass,0
50,Perennial adult biomass,0
51,Perennial adult biomass,0
52,Perennial adult biomass,0
53,Perennial adult biomass,0
54,Perennial adult biomass,0
55,Perennial adult biomass,0
56,Perennial adult biomass,0
57,Perennial adult biomass,0
58,Perennial adult biomass,0
59,Perennial adult biomass,0
60,Perennial adult biomass,0
61,Perennial adult biomass,0
62,Perennial adult biomass,0
63,Perennial adult biomass,0
64,Perennial adult biomass,0
65,Perennial adult biomass,0
66,Perennial adult biomass,0
67,Perennial adult biomass,0
68,Perennial adult biomass,0
69,Perennial adult biomass,0
70,Perennial adult biomass,0
71,Perennial adult biomass,0
72,Perennial adult biomass,0
73,Perennial adult biomass,0
74,Perennial adult biomass,0
75,Perennial adult biomass,0
76,Perennial adult biomass,0
77,Perennial adult biomass,0
78,Perennial adult biomass,0
79,Perennial adult biomass,0
80,Perennial adult biomass,0
81,Perennial adult biomass,0
82,Perennial adult biomass,0
83,Perennial adult biomass,0
84,Perennial adult biomass,0
85,Perennial adult biomass,0
86,Perennial adult biomass,0
87,Perennial adult biomass,0
88,Perennial adult biomass,0
89,Perennial adult biomass,0
90,Perennial adult biomass,0
91,Perennial adult biomass,0
92,Perennial adult biomass,0
93,Perennial adult biomass,0
94,Perennial adult biomass,0
95,Perennial adult biomass,0
96,Perennial adult biomass,0
97,Perennial adult biomass,0
98,Perennial adult biomass,0
99,Perennial adult biomass,0
100,Perennial adult biomass,0
1,Annual susceptible biomass,0
2,Annual susceptible biomass,0
3,Annual susceptible biomass,79.10632687103151
4,Annual susceptible biomass,804.4838638593477
5,Annual susceptible biomass,816.63479539484
6,Annual susceptible biomass,816.0483902846905
7,Annual susceptible biomass,815.7709031208828
8,Annual susceptible biomass,815.6602737861032
9,Annual susceptible biomass,815.6168808974619
10,Annual susceptible biomass,815.599881323836
11,Annual susceptible biomass,815.5932211902981
12,Annual susceptible biomass,815.5906116686937
13,Annual susceptible biomass,815.5895891905401
14,Annual susceptible biomass,815.5891885514218
15,Annual susceptible biomass,815.5890315675326
16,Annual susceptible biomass,815.5889700558254
17,Annual susceptible biomass,815.5889459533935
18,Annual susceptible biomass,815.5889365092212
19,Annual susceptible biomass,815.5889328086587
20,Annual susceptible biomass,815.5889313586495
21,Annual susceptible biomass,815.5889307904855
22,Annual susceptible biomass,815.5889305678585
23,Annual susceptible biomass,815.588930480624
24,Annual susceptible biomass,815.5889304464445
25,Annual susceptible biomass,815.5889304330512
26,Annual susceptible biomass,815.5889304278023
27,Annual susceptible biomass,815.5889304257465
28,Annual susceptible biomass,815.5889304249403
29,Annual susceptible biomass,815.5889304246244
30,Annual susceptible biomass,815.5889304245013
31,Annual susceptible biomass,815.588930424452
32,Annual susceptible biomass,815.5889304244339
33,Annual susceptible biomass,815.5889304244266
34,Annual susceptible biomass,815.588930424423
35,Annual susceptible biomass,815.5889304244223
36,Annual susceptible biomass,815.5889304244208
37,Annual susceptible biomass,815.5889304244208
38,Annual susceptible biomass,815.5889304244201
39,Annual susceptible biomass,815.5889304244201
40,Annual susceptible biomass,815.5889304244208
41,Annual susceptible biomass,815.5889304244208
42,Annual susceptible biomass,815.5889304244208
43,Annual susceptible biomass,815.5889304244208
44,Annual susceptible biomass,815.5889304244208
45,Annual susceptible biomass,815.5889304244208
46,Annual susceptible biomass,815.5889304244208
47,Annual susceptible biomass,815.5889304244208
48,Annual susceptible biomass,815.5889304244208
49,Annual susceptible biomass,815.5889304244208
50,Annual susceptible biomass,815.5889304244208
51,Annual susceptible biomass,815.5889304244208
52,Annual susceptible biomass,815.5889304244208
53,Annual susceptible biomass,815.5889304244208
54,Annual susceptible biomass,815.5889304244208
55,Annual susceptible biomass,815.5889304244208
56,Annual susceptible biomass,815.5889304244208
57,Annual susceptible biomass,815.5889304244208
58,Annual susceptible biomass,815.5889304244208
59,Annual susceptible biomass,815.5889304244208
60,Annual susceptible biomass,815.5889304244208
61,Annual susceptible biomass,815.5889304244208
62,Annual susceptible biomass,815.5889304244208
63,Annual susceptible biomass,815.5889304244208
64,Annual susceptible biomass,815.5889304244208
65,Annual susceptible biomass,815.5889304244208
66,Annual susceptible biomass,815.5889304244208
67,Annual susceptible biomass,815.5889304244208
68,Annual susceptible biomass,815.5889304244208
69,Annual susceptible biomass,815.5889304244208
70,Annual susceptible biomass,815.5889304244208
71,Annual susceptible biomass,815.5889304244208
72,Annual susceptible biomass,815.5889304244208
73,Annual susceptible biomass,815.5889304244208
74,Annual susceptible biomass,815.5889304244208
75,Annual susceptible biomass,815.5889304244208
76,Annual susceptible biomass,815.5889304244208
77,Annual susceptible biomass,815.5889304244208
78,Annual susceptible biomass,815.5889304244208
79,Annual susceptible biomass,815.5889304244208
80,Annual susceptible biomass,815.5889304244208
81,Annual susceptible biomass,815.5889304244208
82,Annual susceptible biomass,815.5889304244208
83,Annual susceptible biomass,815.5889304244208
84,Annual susceptible biomass,815.5889304244208
85,Annual susceptible biomass,815.5889304244208
86,Annual susceptible biomass,815.5889304244208
87,Annual susceptible biomass,815.5889304244208
88,Annual susceptible biomass,815.5889304244208
89,Annual susceptible biomass,815.5889304244208
90,Annual susceptible biomass,815.5889304244208
91,Annual susceptible biomass,815.5889304244208
92,Annual susceptible biomass,815.5889304244208
93,Annual susceptible biomass,815.5889304244208
94,Annual susceptible biomass,815.5889304244208
95,Annual susceptible biomass,815.5889304244208
96,Annual susceptible biomass,815.5889304244208
97,Annual susceptible biomass,815.5889304244208
98,Annual susceptible biomass,815.5889304244208
99,Annual susceptible biomass,815.5889304244208
100,Annual susceptible biomass,815.5889304244208
1,Perennial first-year susceptible biomass,0
2,Perennial first-year susceptible biomass,0
3,Perennial first-year susceptible biomass,0
4,Perennial first-year susceptible biomass,0
5,Perennial first-year susceptible biomass,0
6,Perennial first-year susceptible biomass,0
7,Perennial first-year susceptible biomass,0
8,Perennial first-year susceptible biomass,0
9,Perennial first-year susceptible biomass,0
10,Perennial first-year susceptible biomass,0
11,Perennial first-year susceptible biomass,0
12,Perennial first-year susceptible biomass,0
13,Perennial first-year susceptible biomass,0
14,Perennial first-year susceptible biomass,0
15,Perennial first-year susceptible biomass,0
16,Perennial first-year susceptible biomass,0
17,Perennial first-year susceptible biomass,0
18,Perennial first-year susceptible biomass,0
19,Perennial first-year susceptible biomass,0
20,Perennial first-year susceptible biomass,0
21,Perennial first-year susceptible biomass,0
22,Perennial first-year susceptible biomass,0
23,Perennial first-year susceptible biomass,0
24,Perennial first-year susceptible biomass,0
25,Perennial first-year susceptible biomass,0
26,Perennial first-year susceptible biomass,0
27,Perennial first-year susceptible biomass,0
28,Perennial first-year susceptible biomass,0
29,Perennial first-year susceptible biomass,0
30,Perennial first-year susceptible biomass,0
31,Perennial first-year susceptible biomass,0
32,Perennial first-year susceptible biomass,0
33,Perennial first-year susceptible biomass,0
34,Perennial first-year susceptible biomass,0
35,Perennial first-year susceptible biomass,0
36,Perennial first-year susceptible biomass,0
37,Perennial first-year susceptible biomass,0
38,Perennial first-year susceptible biomass,0
39,Perennial first-year susceptible biomass,0
40,Perennial first-year susceptible biomass,0
41,Perennial first-year susceptible biomass,0
42,Perennial first-year susceptible biomass,0
43,Perennial first-year susceptible biomass,0
44,Perennial first-year susceptible biomass,0
45,Perennial first-year susceptible biomass,0
46,Perennial first-year susceptible biomass,0
47,Perennial first-year susceptible biomass,0
48,Perennial first-year susceptible biomass,0
49,Perennial first-year susceptible biomass,0
50,Perennial first-year susceptible biomass,0
51,Perennial first-year susceptible biomass,0
52,Perennial first-year susceptible biomass,0
53,Perennial first-year susceptible biomass,0
54,Perennial first-year susceptible biomass,0
55,Perennial first-year susceptible biomass,0
56,Perennial first-year susceptible biomass,0
57,Perennial first-year susceptible biomass,0
58,Perennial first-year susceptible biomass,0
59,Perennial first-year susceptible biomass,0
60,Perennial first-year susceptible biomass,0
61,Perennial first-year susceptible biomass,0
62,Perennial first-year susceptible biomass,0
63,Perennial first-year susceptible biomass,0
64,Perennial first-year susceptible biomass,0
65,Perennial first-year susceptible biomass,0
66,Perennial first-year susceptible biomass,0
67,Perennial first-year susceptible biomass,0
68,Perennial first-year susceptible biomass,0
69,Perennial first-year susceptible biomass,0
70,Perennial first-year susceptible biomass,0
71,Perennial first-year susceptible biomass,0
72,Perennial first-year susceptible biomass,0
73,Perennial first-year susceptible biomass,0
74,Perennial first-year susceptible biomass,0
75,Perennial first-year susceptible biomass,0
76,Perennial first-year susceptible biomass,0
77,Perennial first-year susceptible biomass,0
78,Perennial first-year susceptible biomass,0
79,Perennial first-year susceptible biomass,0
80,Perennial first-year susceptible biomass,0
81,Perennial first-year susceptible biomass,0
82,Perennial first-year susceptible biomass,0
83,Perennial first-year susceptible biomass,0
84,Perennial first-year susceptible biomass,0
85,Perennial first-year susceptible biomass,0
86,Perennial first-year susceptible biomass,0
87,Perennial first-year susceptible biomass,0
88,Perennial first-year susceptible biomass,0
89,Perennial first-year susceptible biomass,0
90,Perennial first-year susceptible biomass,0
91,Perennial first-year susceptible biomass,0
92,Perennial first-year susceptible biomass,0
93,Perennial first-year susceptible biomass,0
94,Perennial first-year susceptible biomass,0
95,Perennial first-year susceptible biomass,0
96,Perennial first-year susceptible biomass,0
97,Perennial first-year susceptible biomass,0
98,Perennial first-year susceptible biomass,0
99,Perennial first-year susceptible biomass,0
100,Perennial first-year susceptible biomass,0
1,Perennial adult susceptible biomass,0
2,Perennial adult susceptible biomass,0
3,Perennial adult susceptible biomass,0
4,Perennial adult susceptible biomass,0
5,Perennial adult susceptible biomass,0
6,Perennial adult susceptible biomass,0
7,Perennial adult susceptible biomass,0
8,Perennial adult susceptible biomass,0
9,Perennial adult susceptible biomass,0
10,Perennial adult susceptible biomass,0
11,Perennial adult susceptible biomass,0
12,Perennial adult susceptible biomass,0
13,Perennial adult susceptible biomass,0
